7.3210 21.3673 2
2.2710 6.41177 2
1.0010 6.41177 1
5.1810 14.8283 2
2.7410 14.8283 1
6.3510 39.0471 1
2.1010 11.3916 1
4.2310 11.3916 2
1.5410 10.2931 1
3.2010 10.2931 2
2.6210 15.9454 1
5.1610 15.9454 2
3.5280 20.8909 1
6.2580 20.8909 2
1.7680 11.2744 1
3.1880 11.2744 2
3.9580 24.5336 1
7.4580 24.5336 2
2.3680 15.2691 1
4.3980 15.2691 2
2.1780 14.0166 1
4.1380 14.0166 2
1.7880 11.5663 1
3.3580 11.5663 2
3.7980 24.4376 1
10.0880 32.9571 2
2.2180 13.7479 1
4.1380 13.7479 2
4.2080 27.0369 1
10.2480 33.9117 2
2.3780 14.7041 1
4.3780 14.7041 2
10.9980 36.1066 2
7.1080 22.9595 2
12.6380 40.4701 2
8.8780 29.2689 2
3.5380 21.7499 1
6.3680 21.7499 2
1.6980 11.828 1
3.1680 11.828 2
5.4980 18.7811 2
2.9380 18.7811 1
4.4980 27.5379 1
8.2580 27.5379 2
3.0180 17.0728 1
6.4580 21.1379 2
3.2880 21.1379 1
8.4080 27.9517 2
1.8580 11.931 1
3.3980 11.931 2
2.2580 13.7787 1
4.1980 13.7787 2
3.2580 19.7624 1
5.9380 19.7624 2
8.8180 28.3222 2
4.7780 28.3222 1
1.1220 8.01734 1
2.2420 8.01734 2
5.9920 18.4434 2
2.5420 16.1428 1
1.1020 7.97381 1
2.2120 7.97381 2
4.3420 13.8701 2
6.6220 22.1545 2
3.5720 22.1545 1
5.7720 18.3438 2
2.9820 18.3438 1
4.7420 14.5342 2
3.6620 22.9396 1
7.2220 22.9396 2
3.9820 24.9829 1
7.6020 24.9829 2
2.6720 15.1015 1
2.6520 15.3491 1
3.2220 19.2093 1
6.3320 19.2093 2
1.9650 13.4913 1
3.7150 13.4913 2
2.4350 17.5487 1
4.8650 28.1607 1
3.2950 22.3566 1
4.9950 32.8016 1
4.3050 15.752 2
2.2650 15.752 1
4.5450 27.2759 1
7.9350 27.2759 2
2.6750 17.0844 1
5.0450 17.0844 2
6.2650 37.6084 1
11.2350 37.6084 2
5.3150 33.135 1
9.9350 33.135 2
4.7550 15.1854 2
2.5250 15.1854 1
6.0750 18.9154 2
3.2750 18.9154 1
4.0950 13.7287 2
2.1650 13.7287 1
3.6150 21.0773 1
6.7250 21.0773 2
5.1450 29.9713 1
9.5950 29.9713 2
8.0350 47.6034 1
11.4250 36.3628 2
6.1450 36.3628 1
2.6350 16.3426 1
4.8650 16.3426 2
8.5350 28.0159 2
4.5750 28.0159 1
7.3550 24.248 2
3.9550 24.248 1
2.3150 14.0915 1
4.4550 14.0915 2
3.1750 18.5259 1
5.8850 18.5259 2
4.5350 28.2902 1
8.3950 28.2902 2
2.1950 14.0866 1
4.2450 14.0866 2
3.3350 20.7459 1
6.1750 20.7459 2
7.4750 26.0707 2
4.0550 26.0707 1
4.9050 17.3921 2
2.6350 17.3921 1
6.9250 23.9813 2
3.6350 23.9813 1
2.8950 18.8879 1
5.3950 18.8879 2
5.9350 21.3115 2
3.9330 21.413 1
7.4630 21.413 2
10.6230 32.7499 2
4.8930 26.9899 1
9.2830 26.9899 2
13.7930 42.8182 2
2.6130 15.9159 1
9.5230 28.9644 2
1.1430 7.41667 1
2.3830 7.41667 2
2.1130 13.2533 1
4.1630 13.2533 2
7.8230 24.4675 2
1.5830 10.0846 1
3.1830 10.0846 2
9.7830 30.9401 2
2.2030 5.73616 2
1.0330 5.73616 1
5.8530 18.4 2
3.0230 18.4 1
2.0030 11.4815 1
3.8830 11.4815 2
2.7830 15.5954 1
5.1830 15.5954 2
2.6230 14.2859 1
5.0330 14.2859 2
1.6930 9.80071 1
3.3730 9.80071 2
2.6730 6.90507 2
1.3030 6.90507 1
5.9630 17.6396 2
3.0030 17.6396 1
13.3030 41.682 2
6.9030 41.682 1
3.7430 22.1634 1
7.1830 22.1634 2
1.5730 8.2969 1
3.1930 8.2969 2
15.0530 47.7925 2
12.5630 39.8051 2
11.2130 33.8155 2
8.9830 52.0822 1
9.7930 30.1442 2
8.3230 24.9569 2
4.4630 24.9569 1
3.3230 17.1792 1
8.6030 28.695 2
7.9430 24.0354 2
11.5030 36.5319 2
3.4730 9.46088 2
1.8130 9.46088 1
1.5230 5.78049 2
0.7430 5.78049 1
1.7930 10.3838 1
3.4330 10.3838 2
2.5330 7.54112 2
1.3030 7.54112 1
2.7930 16.1699 1
5.2730 16.1699 2
3.5330 20.5258 1
6.3930 20.5258 2
3.4030 19.7695 1
6.3830 19.7695 2
2.4030 15.4136 1
4.6030 15.4136 2
1.6830 11.8515 1
2.7530 9.75315 2
3.3130 19.1855 1
5.9630 19.1855 2
7.0830 22.5945 2
4.1130 22.6327 1
15.5930 49.5977 2
8.3230 25.9392 2
5.6730 17.8766 2
2.6800 14.8967 1
4.8000 14.8967 2
1.1600 7.7336 1
2.4000 7.7336 2
2.0000 12.8991 1
4.1400 12.8991 2
1.8200 11.3541 1
3.4800 11.3541 2
1.3200 7.3582 1
2.5700 7.3582 2
2.2400 13.8484 1
2.9900 16.4307 1
5.6200 16.4307 2
3.7400 12.0737 2
1.9400 12.0737 1
2.7100 8.47963 2
1.3800 8.47963 1
1.3900 8.23482 1
8.5100 25.7449 2
2.4300 14.6834 1
5.0300 14.6834 2
3.3000 19.0478 1
6.2600 19.0478 2
1.1900 7.05944 1
2.1900 7.05944 2
3.8800 12.542 2
5.2200 15.2529 2
6.6700 20.957 2
3.2300 20.957 1
3.4600 21.0238 1
6.5500 21.0238 2
1.7600 9.74499 1
2.3700 7.6233 2
1.1600 7.6233 1
2.1400 12.0626 1
1.6700 11.0619 1
3.5000 11.0619 2
2.7400 16.4459 1
5.8980 19.7924 2
1.7880 12.9824 1
3.5280 12.9824 2
3.3980 21.2757 1
6.4980 21.2757 2
1.5980 11.5804 1
3.3280 11.5804 2
3.2280 19.9599 1
5.9780 19.9599 2
4.9880 28.9836 1
9.1080 28.9836 2
7.4380 24.5605 2
3.9480 24.5605 1
7.5680 25.3857 2
1.9380 12.4544 1
2.6180 15.3742 1
7.4380 24.727 2
6.6180 22.3737 2
3.6780 22.3737 1
3.8580 13.5973 2
2.2580 13.5973 1
1.6080 11.0372 1
3.3880 11.0372 2
5.0680 32.4075 1
9.5580 32.4075 2
3.5180 21.2665 1
6.5980 21.2665 2
4.4180 14.2444 2
4.2280 25.352 1
7.5880 25.352 2
1.6980 11.9151 1
3.4480 11.9151 2
2.8680 16.26 1
5.1880 30.7424 1
9.3880 30.7424 2
7.7080 24.686 2
4.3880 25.7449 1
8.6180 25.7449 2
4.4580 26.5335 1
8.4680 26.5335 2
2.4880 14.6834 1
5.0680 14.6834 2
1.1680 7.05944 1
2.4380 7.05944 2
2.1980 13.7139 1
6.9280 21.4004 2
3.5880 21.4004 1
2.2780 15.2529 1
5.2080 15.2529 2
3.3380 20.957 1
6.5880 20.957 2
3.2880 21.0238 1
6.3280 21.0238 2
1.7180 9.74499 1
3.5080 9.74499 2
11.2080 37.0565 2
2.3880 14.2358 1
4.9080 14.2358 2
1.0880 7.6233 1
2.2480 7.6233 2
5.2080 15.3506 2
2.7380 15.3506 1
2.1480 12.0626 1
4.2480 12.0626 2
1.6280 11.0619 1
3.3680 11.0619 2
2.7280 16.4459 1
5.3680 16.4459 2
1.9940 13.6935 1
3.7140 13.6935 2
2.3640 14.9335 1
4.2240 14.9335 2
4.7640 29.2203 1
8.6340 29.2203 2
5.5740 19.6165 2
4.2640 14.6688 2
2.3340 14.6688 1
2.8040 17.1981 1
5.1040 17.1981 2
4.6640 15.2609 2
2.5240 15.2609 1
2.3240 14.2623 1
4.3440 14.2623 2
10.0740 32.6184 2
8.1640 26.0483 2
5.7940 19.106 2
3.1340 19.106 1
2.7240 17.1473 1
5.1140 17.1473 2
5.4440 18.6593 2
3.1740 18.6593 1
9.5240 32.3413 2
2.7140 17.429 1
5.0140 17.429 2
4.1240 15.1178 2
2.3040 15.1178 1
4.3010 24.9919 1
4.4910 25.8886 1
8.4910 25.8886 2
2.4710 14.1493 1
4.8510 14.1493 2
3.2910 19.0634 1
6.2410 19.0634 2
11.6810 37.6658 2
1.1010 7.32212 1
1.9510 7.32212 2
3.7710 12.9892 2
1.9310 12.9892 1
3.4610 21.2138 1
6.6910 21.2138 2
6.9610 19.923 2
3.3110 19.923 1
4.3710 14.3756 2
2.1910 14.3756 1
12.2310 39.8027 2
6.5410 39.8027 1
5.0210 29.2067 1
9.2510 29.2067 2
10.4110 33.724 2
10.4110 32.5146 2
8.7510 27.8778 2
3.4310 22.1366 1
6.8110 22.1366 2
5.0110 15.9345 2
2.5510 15.9345 1
6.6310 21.4536 2
3.3510 21.4536 1
1.7510 10.0198 1
3.6110 10.0198 2
3.3310 21.3426 1
11.2910 37.0811 2
5.9310 37.0811 1
4.4910 25.6843 1
8.4310 25.6843 2
4.7810 14.1027 2
2.4610 14.1027 1
9.7710 31.0986 2
5.1410 31.0986 1
6.4710 38.912 1
12.0610 38.912 2
3.3510 18.0418 1
2.4910 7.36609 2
1.1710 7.36609 1
3.9910 21.4403 1
4.8410 29.5866 1
9.3510 29.5866 2
2.8210 14.9527 1
2.2710 11.6444 1
12.2810 38.8188 2
6.5010 38.8188 1
10.6310 32.3705 2
5.6210 32.3705 1
8.4610 26.0321 2
3.6110 10.4578 2
1.7510 10.4578 1
5.5410 15.7813 2
4.1590 24.9919 1
8.1290 24.9919 2
5.5090 33.0348 1
10.4990 33.0348 2
4.4690 25.8886 1
8.4890 25.8886 2
6.4290 38.4658 1
12.3590 38.4658 2
2.5090 14.1493 1
3.3490 19.0634 1
6.4490 19.0634 2
11.8490 37.6658 2
6.2790 37.6658 1
2.2590 7.32212 2
1.2190 7.32212 1
4.0490 12.9892 2
2.1190 12.9892 1
3.6390 21.2138 1
6.9890 21.2138 2
3.4290 19.923 1
6.7590 39.8027 1
12.4690 39.8027 2
4.7590 29.2067 1
9.5190 29.2067 2
5.4790 33.724 1
10.6790 33.724 2
6.7590 38.5715 1
5.4790 32.5146 1
10.5790 32.5146 2
4.4790 27.8778 1
8.6390 27.8778 2
6.9590 22.1366 2
3.5390 22.1366 1
2.6290 15.9345 1
5.1390 15.9345 2
3.3590 21.4536 1
1.7490 10.0198 1
3.5790 10.0198 2
3.3190 21.3426 1
8.2890 25.6843 2
4.2390 25.6843 1
4.8690 14.1027 2
2.3590 14.1027 1
9.4390 31.0986 2
4.9990 31.0986 1
11.7990 38.912 2
6.1990 38.912 1
5.8090 18.0418 2
2.9590 18.0418 1
2.2890 7.36609 2
1.1190 7.36609 1
3.7090 21.4403 1
7.2590 21.4403 2
9.0090 29.5866 2
4.8790 29.5866 1
5.1790 14.9527 2
2.6690 14.9527 1
2.1390 11.6444 1
11.9290 38.8188 2
6.2990 38.8188 1
10.1790 32.3705 2
5.4590 32.3705 1
6.8890 21.1195 2
3.6390 21.1195 1
10.8190 34.5873 2
5.7490 34.5873 1
9.8590 31.0052 2
5.1890 31.0052 1
4.1890 26.0321 1
8.2190 26.0321 2
1.5590 10.4578 1
3.3990 10.4578 2
5.3290 15.7813 2
2.6090 15.7813 1
3.5600 19.6806 1
2.4000 8.55124 2
1.3800 8.55124 1
4.1800 13.454 2
2.2300 13.454 1
5.3500 16.0252 2
3.5100 21.4723 1
3.3900 21.5771 1
6.5900 21.5771 2
1.8700 10.9153 1
1.2900 9.11695 1
2.5000 9.11695 2
2.3100 13.0093 1
4.3700 13.0093 2
1.7600 12.1153 1
3.5000 12.1153 2
2.9100 17.1663 1
5.3100 17.1663 2
4.0830 25.9882 1
7.3530 25.9882 2
3.5230 22.4244 1
6.7130 22.4244 2
7.8230 24.6811 2
4.9130 31.1015 1
9.3030 31.1015 2
2.9430 17.9249 1
4.4330 26.765 1
8.3130 26.765 2
6.5330 22.2622 2
7.1330 23.9919 2
3.6430 23.9919 1
4.3030 25.7989 1
3.3530 22.1329 1
6.7030 22.1329 2
5.2930 17.4016 2
2.4530 16.0208 1
4.8530 16.0208 2
5.5130 18.4538 2
2.8530 18.4538 1
5.0730 32.7313 1
9.6630 32.7313 2
4.3930 27.555 1
8.3330 27.555 2
6.6380 37.336 1
11.6380 37.336 2
1.3080 9.54684 1
3.6380 9.54684 2
3.6380 21.8993 1
7.0580 21.8993 2
0.5980 5.87562 1
1.4280 5.87562 2
2.7280 16.8352 1
5.3280 16.8352 2
1.3080 8.05537 1
2.8080 8.05537 2
1.3280 6.78844 1
3.5980 21.2397 1
7.2380 21.2397 2
3.7980 21.1936 1
2.8880 16.9208 1
2.4780 14.0817 1
4.9680 14.0817 2
0.4880 3.8915 1
2.4480 11.9232 1
3.9680 11.9232 2
3.7580 21.8949 1
4.0780 25.0255 1
5.7280 34.4765 1
10.8880 34.4765 2
15.4780 48.5433 2
8.2080 48.5433 1
3.0880 16.2006 1
5.5580 16.2006 2
4.4480 23.7172 1
8.9980 28.7752 2
5.4880 32.523 1
11.0280 32.523 2
15.3880 50.7265 2
8.6080 50.7265 1
13.9680 44.5997 2
9.0380 26.5902 2
4.8780 26.5902 1
4.2980 23.356 1
6.1280 17.9449 2
3.4180 17.9449 1
13.8580 44.0191 2
6.9780 38.9678 1
12.5380 38.9678 2
7.3780 22.66 2
9.2280 28.4308 2
4.9280 28.4308 1
4.8650 30.1438 1
9.0050 30.1438 2
4.3650 27.2935 1
3.8750 24.0579 1
7.0050 24.0579 2
13.1750 44.48 2
8.2750 27.5597 2
4.5650 27.5597 1
12.0750 40.4829 2
8.0750 26.4636 2
4.4650 26.4636 1
5.1350 32.7878 1
3.2650 20.0812 1
6.0750 20.0812 2
4.6450 28.7015 1
8.5850 28.7015 2
4.0250 24.3917 1
7.4250 24.3917 2
7.3350 46.0824 1
5.5850 35.062 1
10.1850 35.062 2
3.8950 25.2177 1
4.0050 26.5154 1
6.6050 23.015 2
2.8450 17.756 1
5.2650 17.756 2
13.4550 45.902 2
4.2950 27.4659 1
7.8450 27.4659 2
7.1950 23.6984 2
4.4250 27.5764 1
8.1250 27.5764 2
11.0450 37.0826 2
6.0050 37.0826 1
3.0650 19.3353 1
5.6050 19.3353 2
4.7050 29.6572 1
8.7750 29.6572 2
3.7650 23.7735 1
7.0050 23.7735 2
4.5450 26.762 1
2.7250 17.3193 1
5.1750 17.3193 2
10.5250 33.8183 2
5.6150 33.8183 1
5.8750 19.5564 2
3.1650 19.5564 1
11.6850 39.9751 2
5.4050 33.1491 1
9.8850 33.1491 2
8.6450 28.2375 2
4.7250 28.2375 1
7.2150 45.5084 1
13.5650 45.5084 2
10.5750 36.2341 2
6.9450 41.2045 1
12.3250 41.2045 2
3.3340 21.0836 1
7.0740 21.0836 2
2.1240 11.3418 1
4.3440 11.3418 2
7.1540 20.2978 2
4.7140 26.6643 1
8.8440 26.6643 2
4.1840 23.8664 1
7.9440 23.8664 2
1.5840 8.01438 1
3.1240 8.01438 2
3.5040 19.2819 1
6.5640 19.2819 2
4.5840 25.3617 1
8.4440 25.3617 2
3.7840 21.8383 1
7.1240 21.8383 2
2.0340 10.5906 1
3.6240 20.9647 1
6.8240 20.9647 2
1.7440 10.0863 1
3.3940 10.0863 2
6.3840 19.6224 2
5.9740 32.6436 1
4.2340 22.8022 1
7.9240 22.8022 2
1.0140 6.25018 1
2.0040 6.25018 2
4.2640 22.7751 1
7.6440 22.7751 2
5.6340 31.6898 1
10.3640 31.6898 2
5.1540 28.1771 1
9.5440 28.1771 2
2.0840 12.3642 1
4.0340 12.3642 2
4.3440 26.2653 1
8.4240 26.2653 2
10.1440 31.691 2
12.1940 38.7423 2
6.2740 38.7423 1
2.5640 17.8522 1
5.2040 17.8522 2
3.6040 23.0582 1
6.7540 23.0582 2
4.9840 31.547 1
9.2040 31.547 2
6.0140 19.7534 2
3.4340 11.9203 2
1.9040 11.9203 1
4.3740 27.3763 1
2.4940 13.7621 1
6.6040 20.5402 2
3.5740 20.5402 1
3.6240 22.1361 1
2.2940 13.0547 1
4.3140 13.0547 2
5.8140 19.0022 2
3.5340 21.1104 1
6.5240 21.1104 2
5.7140 18.1916 2
3.0540 18.1916 1
3.9340 13.8665 2
2.1240 13.8665 1
1.4890 9.30723 1
2.9690 9.30723 2
7.1590 21.1292 2
1.5990 4.78086 2
0.7790 4.78086 1
5.4790 15.3403 2
9.0390 25.9452 2
1.4490 7.73562 1
2.9690 7.73562 2
4.7790 26.7355 1
9.0190 26.7355 2
6.1090 17.2008 2
3.7690 21.9419 1
7.3290 21.9419 2
3.1290 7.39368 2
1.4890 7.39368 1
3.7990 22.2159 1
7.5090 22.2159 2
5.9490 18.0632 2
5.0890 15.5916 2
0.6690 4.80239 1
1.3990 4.80239 2
2.0590 13.4808 1
4.4090 13.4808 2
7.4290 23.4509 2
11.4590 35.5897 2
3.0790 17.2254 1
6.1590 17.2254 2
4.3990 24.5891 1
8.0190 24.5891 2
8.9890 27.2028 2
8.1590 23.877 2
4.1990 23.877 1
6.7390 18.4315 2
3.1990 18.4315 1
7.5490 22.8591 2
9.1890 28.5804 2
5.0590 28.5804 1
7.4460 21.2017 2
10.6460 32.6243 2
4.9460 26.8336 1
9.3160 26.8336 2
2.5460 15.6853 1
1.0460 6.69649 1
2.4460 6.69649 2
2.0460 12.9592 1
1.5660 9.6337 1
3.0660 9.6337 2
1.0060 5.37546 1
2.1360 5.37546 2
3.9960 22.461 1
7.7260 22.461 2
2.0460 11.0636 1
4.1060 11.0636 2
2.7260 15.3733 1
5.2860 15.3733 2
7.6460 20.1039 2
2.7260 14.0572 1
5.2460 14.0572 2
1.7660 9.42305 1
3.5460 9.42305 2
1.3560 6.31284 1
6.1060 17.4726 2
3.0860 17.4726 1
3.8960 21.992 1
3.1460 7.7899 2
1.5660 7.7899 1
3.1460 16.9395 1
6.3160 16.9395 2
4.6560 26.213 1
9.4560 26.213 2
8.3330 27.102 2
6.7330 21.5526 2
1.7630 11.5912 1
3.5330 11.5912 2
1.1130 8.51216 1
2.4430 8.51216 2
4.6230 13.7766 2
2.4230 13.7766 1
5.8130 17.1986 2
3.0530 17.1986 1
2.1630 12.7075 1
4.2030 12.7075 2
2.8230 9.53596 2
1.4330 9.53596 1
6.0830 20.6919 2
3.1730 20.6919 1
4.5230 13.4454 2
1.8730 13.4454 1
5.7060 35.6244 1
11.0560 35.6244 2
1.6860 10.8908 1
3.2160 10.8908 2
3.3560 20.9501 1
10.1460 32.7387 2
5.3160 32.7387 1
2.8360 17.3642 1
5.3760 17.3642 2
2.8060 9.5098 2
1.4160 9.5098 1
9.1160 29.2396 2
2.2160 13.3359 1
4.1060 13.3359 2
9.5160 30.4109 2
4.9960 30.4109 1
2.1560 12.2396 1
3.4560 21.1584 1
6.6160 21.1584 2
4.1260 25.4005 1
7.7960 25.4005 2
4.2560 25.2682 1
7.7960 25.2682 2
3.4260 21.2522 1
6.3560 21.2522 2
1.5560 10.243 1
3.1360 18.1882 1
5.5360 18.1882 2
2.3860 15.3841 1
4.9360 15.3841 2
7.1960 23.8211 2
3.8360 23.8211 1
4.1060 26.3138 1
7.8360 26.3138 2
13.4660 44.3675 2
7.1160 44.3675 1
2.9860 17.3197 1
5.6760 34.5081 1
10.5860 34.5081 2
6.3460 40.2544 1
11.9060 40.2544 2
3.8360 23.9329 1
4.5160 28.4875 1
8.7160 28.4875 2
5.2460 32.0738 1
10.0960 32.0738 2
14.7760 49.7005 2
7.7860 49.7005 1
4.3560 26.0845 1
8.2960 26.0845 2
3.9760 22.9386 1
3.0060 18.1113 1
5.8860 18.1113 2
3.5160 22.0122 1
6.8960 22.0122 2
4.4460 27.3583 1
8.5560 27.3583 2
3.9020 21.0836 1
7.1320 21.0836 2
2.0620 11.3418 1
3.9120 11.3418 2
4.6720 26.6643 1
8.9720 26.6643 2
1.5120 8.01438 1
6.5420 19.2819 2
4.5420 25.3617 1
8.4320 25.3617 2
3.7120 21.8383 1
7.0920 21.8383 2
3.5520 20.9647 1
6.7720 20.9647 2
3.4620 10.0863 2
6.5920 19.6224 2
0.9020 6.25018 1
1.8920 6.25018 2
7.6820 22.7751 2
9.3620 28.1771 2
4.9020 28.1771 1
3.9320 12.3642 2
2.0220 12.3642 1
10.4420 31.691 2
5.3020 31.691 1
4.3360 24.6909 1
8.5960 24.6909 2
4.5260 25.5909 1
8.5260 25.5909 2
6.6960 38.2963 1
2.5060 13.5758 1
4.8860 13.5758 2
3.2460 18.6254 1
6.2660 18.6254 2
11.6860 37.4614 2
1.0260 6.19075 1
2.1160 6.19075 2
2.0060 12.3697 1
3.8360 12.3697 2
3.4560 20.8119 1
6.7460 20.8119 2
3.3460 19.6193 1
6.9960 19.6193 2
2.4160 13.7293 1
4.5460 13.7293 2
6.5560 39.5917 1
12.4460 39.5917 2
5.0460 28.9069 1
9.2860 28.9069 2
5.4560 33.5026 1
10.5060 33.5026 2
6.7960 38.3858 1
5.5060 32.2912 1
10.4460 32.2912 2
4.4260 27.6027 1
8.8360 27.6027 2
3.5160 21.7762 1
6.8460 21.7762 2
2.6060 15.4192 1
5.0860 15.4192 2
3.3860 21.128 1
6.6660 21.128 2
1.7860 9.1769 1
3.3760 20.9747 1
4.5060 25.369 1
8.4760 25.369 2
2.5060 13.4482 1
4.8060 13.4482 2
5.1360 30.8316 1
9.7660 30.8316 2
6.9060 38.7052 1
12.1260 38.7052 2
3.3260 17.5757 1
6.1360 17.5757 2
1.2160 6.10372 1
4.0260 21.0304 1
5.1360 29.2957 1
9.3660 29.2957 2
2.8460 14.4161 1
2.2860 10.9478 1
12.2860 38.6003 2
6.5260 38.6003 1
10.6660 32.1107 2
5.6160 32.1107 1
5.5060 30.751 1
3.6660 9.64107 2
1.7860 9.64107 1
2.8060 15.259 1
5.6060 15.259 2
7.3200 21.7095 2
2.6700 15.5625 1
5.0500 15.5625 2
1.1900 7.69302 1
2.4300 7.69302 2
4.2600 12.5621 2
2.1200 12.5621 1
1.5600 9.57343 1
3.1700 9.57343 2
2.1100 5.6202 2
1.0100 5.6202 1
1.9600 12.2437 1
4.0000 12.2437 2
2.6000 15.524 1
4.9300 15.524 2
1.6900 11.3726 1
3.3600 11.3726 2
2.6900 9.29311 2
1.2900 9.29311 1
3.0900 19.3286 1
6.0700 19.3286 2
7.4800 23.6313 2
3.2900 10.1301 2
1.6400 10.1301 1
4.3590 26.187 1
8.5090 26.187 2
2.5590 15.4759 1
4.9590 15.4759 2
3.4190 19.6806 1
6.3690 19.6806 2
1.2590 8.55124 1
2.3590 8.55124 2
4.1390 13.454 2
4.2890 27.5448 1
5.3690 16.0252 2
2.7490 16.0252 1
6.9190 21.4723 2
3.5290 21.4723 1
3.4590 21.5771 1
6.5990 21.5771 2
1.9090 10.9153 1
5.9790 37.3614 1
11.2490 37.3614 2
4.6890 15.1225 2
2.5490 9.11695 2
1.2390 9.11695 1
2.8390 16.1059 1
5.3390 16.1059 2
4.3190 13.0093 2
2.2690 13.0093 1
1.7190 12.1153 1
3.4190 12.1153 2
2.7790 17.1663 1
5.3390 17.1663 2
4.2350 25.7449 1
8.5450 25.7449 2
4.4250 26.5335 1
8.4850 26.5335 2
2.4450 14.6834 1
4.8650 14.6834 2
3.3250 19.0478 1
6.3450 19.0478 2
1.0750 7.05944 1
2.2550 7.05944 2
11.6350 37.2848 2
1.9650 12.542 1
3.8950 12.542 2
3.5650 20.5863 1
6.7650 20.5863 2
2.2650 13.7139 1
4.4550 13.7139 2
3.2150 19.2178 1
6.5950 39.0848 1
4.8750 28.4679 1
9.2650 28.4679 2
5.6450 32.9726 1
10.5350 32.9726 2
5.3650 31.7524 1
8.7650 27.1193 2
4.4050 27.1193 1
6.8250 21.4004 2
3.4350 21.4004 1
5.0950 15.2529 2
2.5250 15.2529 1
6.4650 20.957 2
3.2850 20.957 1
1.6350 9.74499 1
3.4150 9.74499 2
8.3850 25.7772 2
4.4350 25.7772 1
4.5750 14.2358 2
2.3250 14.2358 1
9.5450 31.2569 2
4.9550 31.2569 1
6.1650 18.3188 2
3.2850 18.3188 1
3.7050 21.7709 1
7.3450 21.7709 2
2.2450 7.6233 2
1.0450 7.6233 1
5.1450 15.3506 2
2.6450 15.3506 1
12.1650 39.2632 2
6.3150 39.2632 1
4.2150 12.0626 2
2.0750 12.0626 1
10.4250 32.8595 2
5.4350 32.8595 1
1.6050 11.0619 1
3.3050 11.0619 2
5.3450 16.4459 2
2.6250 16.4459 1
1.7330 11.78 1
3.2930 11.78 2
3.0230 18.9474 1
5.8530 18.9474 2
2.9430 19.2106 1
5.7030 19.2106 2
1.6430 11.4401 1
3.1630 11.4401 2
2.2230 13.5743 1
4.2030 13.5743 2
2.8830 17.3734 1
5.5130 17.3734 2
1.7730 11.6225 1
3.4530 11.6225 2
4.3330 15.0021 2
1.8530 12.3378 1
3.4230 12.3378 2
4.4830 15.019 2
2.4230 15.019 1
2.6130 16.6085 1
5.0230 16.6085 2
9.1130 30.0381 2
3.3110 20.5661 1
6.2010 20.5661 2
2.5210 16.0254 1
4.8510 16.0254 2
9.3910 29.7409 2
3.3110 20.3583 1
6.3510 20.3583 2
3.9310 23.475 1
3.5910 12.8387 2
1.8510 12.8387 1
2.5710 16.3596 1
4.7310 16.3596 2
8.0010 26.5634 2
6.3610 21.0568 2
4.7710 15.7968 2
3.2410 20.1235 1
1.9410 12.3782 1
3.7110 12.3782 2
4.7610 16.5736 2
2.5910 16.5736 1
4.9710 15.778 2
2.6910 15.778 1
3.8910 12.7455 2
2.0910 12.7455 1
2.7130 15.9102 1
5.4230 15.9102 2
1.0330 7.884 1
2.4730 7.884 2
2.1930 12.2384 1
4.2130 12.2384 2
